Order ID,Order Date,Ship Mode,Segment,Customer Name,Region,State,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-3049,2025-08-26,First Class,Consumer,Scott Lloyd,East,Massachusetts,Sandramouth,Office Supplies,Stapler,881.61,5,0.3,-36.14
ORD-3050,2025-08-31,Standard Class,Consumer,Mary Allen,West,California,Melissaburgh,Technology,Phone,1266.14,5,0.0,154.3
ORD-3051,2024-12-16,Standard Class,Home Office,Mark Vang,Central,Ohio,Rodriguezfort,Technology,Keyboard,246.8,7,0.3,-43.26
ORD-3052,2025-09-21,Standard Class,Consumer,Alex Baird,South,Florida,Jillport,Technology,Phone,380.43,5,0.5,-97.13
ORD-3053,2024-11-01,Same Day,Consumer,Darren Joseph,West,Oregon,East Jessicabury,Technology,Phone,1885.14,4,0.4,174.42
ORD-3054,2024-05-27,Same Day,Corporate,Lisa Dougherty,West,Oregon,Jillmouth,Technology,Keyboard,4268.28,1,0.3,271.27
ORD-3055,2024-05-12,Same Day,Corporate,Laura Ford,West,Washington,Jacobmouth,Furniture,Table,2031.15,7,0.0,342.25
ORD-3056,2024-10-04,Same Day,Consumer,Karen Roberts,East,Pennsylvania,Lake Dominique,Office Supplies,Printer Ink,101.1,10,0.2,4.68
ORD-3057,2025-02-24,Standard Class,Consumer,Cynthia Rivers,Central,Ohio,North Christopherton,Office Supplies,Pen,4294.08,2,0.1,955.85
ORD-3058,2025-02-02,First Class,Corporate,Kara Buchanan,South,Florida,Lake Elizabeth,Office Supplies,Paper,4826.74,5,0.1,1070.32
ORD-3059,2025-01-05,Same Day,Corporate,Joseph Cooper,South,Texas,West Melissafurt,Office Supplies,Pen,2325.85,8,0.3,197.04
ORD-3060,2024-10-11,Same Day,Consumer,Glenn Johnson,West,Washington,West Georgehaven,Office Supplies,Pen,3960.69,10,0.2,-245.35
ORD-3061,2025-05-21,Second Class,Consumer,Joy Gonzalez,Central,Ohio,New Jonathanstad,Furniture,Chair,2582.41,8,0.0,773.44
ORD-3062,2024-09-30,Standard Class,Corporate,Tiffany Gomez,South,Georgia,Stephanieport,Technology,Laptop,4416.91,5,0.4,-216.6
ORD-3063,2024-09-18,Same Day,Home Office,James Young,East,New York,New Glennside,Furniture,Table,2170.58,6,0.1,286.35
ORD-3064,2024-05-20,Same Day,Home Office,Barbara Jones,West,California,Harrisonshire,Furniture,Table,3874.92,6,0.5,-954.28
ORD-3065,2025-10-30,Standard Class,Consumer,Mindy Mcguire,West,Washington,Port Karen,Office Supplies,Stapler,906.14,9,0.3,113.78
ORD-3066,2024-04-03,Same Day,Home Office,Michael Crane,South,Texas,New Jeffery,Office Supplies,Printer Ink,3147.82,6,0.3,400.57
ORD-3067,2024-03-20,First Class,Home Office,Randy Page,South,Texas,Veronicachester,Furniture,Bookshelf,3036.86,1,0.4,154.22
ORD-3068,2025-06-01,First Class,Corporate,Jennifer Green,Central,Illinois,New Michael,Furniture,Cabinet,4239.83,7,0.5,-395.04
ORD-3069,2024-12-25,Same Day,Corporate,Thomas Gray,East,Massachusetts,Ericview,Technology,Keyboard,3652.32,2,0.4,-161.68
ORD-3070,2024-03-09,First Class,Home Office,Whitney Acosta,Central,Ohio,Moorefort,Technology,Keyboard,3787.34,7,0.4,-57.43
ORD-3071,2024-03-02,Second Class,Corporate,Dr. Mia Williams MD,South,Georgia,West Matthewberg,Technology,Tablet,1895.2,9,0.5,174.67
ORD-3072,2025-04-10,Same Day,Consumer,Lisa Johnson,Central,Michigan,Lake Lisa,Technology,Tablet,4223.46,1,0.4,157.0
ORD-3073,2025-12-23,Second Class,Corporate,Christopher Peck,South,Texas,North Daniel,Furniture,Cabinet,3776.85,7,0.0,507.48
ORD-3074,2024-08-04,Standard Class,Corporate,Ashley Smith,South,Florida,East Wayne,Office Supplies,Notebook,1265.95,1,0.3,39.95
ORD-3075,2025-05-01,First Class,Consumer,Carlos Trevino,Central,Michigan,East Sarah,Technology,Tablet,4668.43,3,0.5,-594.02
ORD-3076,2025-11-23,Standard Class,Corporate,Elizabeth Vargas,West,Oregon,Jonesmouth,Furniture,Bookshelf,3252.86,7,0.2,-86.8
ORD-3077,2025-05-30,Same Day,Corporate,David Figueroa,Central,Illinois,Poolefort,Office Supplies,Stapler,1061.53,3,0.5,-113.18
ORD-3078,2025-12-12,Same Day,Consumer,Andrew Jones,West,Oregon,Sueview,Furniture,Table,4248.39,5,0.4,-825.51
ORD-3079,2025-03-29,Standard Class,Corporate,Brandon Shaffer,South,Georgia,East Joanne,Office Supplies,Stapler,3836.72,2,0.4,85.21
ORD-3080,2024-01-16,Same Day,Consumer,Carly Carr,Central,Illinois,North Hannah,Technology,Laptop,3824.56,7,0.1,446.48
ORD-3081,2025-07-29,Second Class,Corporate,Jennifer Hoover,East,Pennsylvania,West Joseview,Office Supplies,Paper,3380.87,10,0.4,287.01
ORD-3082,2025-09-17,First Class,Consumer,Suzanne Duncan,South,Texas,Johnsonbury,Technology,Keyboard,497.66,1,0.4,-61.5
ORD-3083,2024-03-30,Second Class,Corporate,Nancy Farrell,Central,Michigan,Virginiachester,Furniture,Desk,199.52,10,0.4,-3.56
ORD-3084,2025-03-04,Same Day,Consumer,Sarah Dixon,South,Georgia,New Marcuston,Office Supplies,Notebook,3477.03,2,0.2,110.67
ORD-3085,2025-09-13,Second Class,Corporate,Anita Diaz,Central,Michigan,Millerberg,Technology,Laptop,3103.8,9,0.3,-89.24
ORD-3086,2025-12-11,Standard Class,Corporate,Deanna Gordon,East,Pennsylvania,Toddstad,Office Supplies,Printer Ink,3310.51,4,0.0,742.69
ORD-3087,2024-10-04,Second Class,Home Office,Julie Parsons,West,Washington,Baileyshire,Furniture,Bookshelf,4307.16,1,0.3,-99.88
ORD-3088,2025-08-17,Second Class,Home Office,Jo Howard,West,Washington,Port Jasonton,Office Supplies,Notebook,2920.5,1,0.0,423.19
ORD-3089,2024-06-08,Same Day,Home Office,Cory Drake,West,Washington,North Steven,Technology,Phone,4700.44,1,0.0,794.32
ORD-3090,2024-03-08,Same Day,Consumer,Dr. Alex Harrison,South,Texas,East Louisfurt,Furniture,Chair,1057.76,9,0.5,-74.49
ORD-3091,2024-10-30,First Class,Home Office,Victor Williams,Central,Illinois,Summersland,Office Supplies,Pen,3023.16,7,0.4,-590.62
ORD-3092,2025-08-01,Second Class,Home Office,Carmen Allen,South,Texas,Shepherdport,Office Supplies,Paper,2315.33,9,0.4,-224.32
ORD-3093,2024-04-25,Same Day,Consumer,Monique Miller,Central,Michigan,Port Ernestport,Furniture,Chair,422.55,9,0.0,65.81
ORD-3094,2024-09-02,Standard Class,Corporate,Melanie Green,East,Massachusetts,Carlosville,Furniture,Cabinet,705.54,9,0.0,128.83
ORD-3095,2025-09-01,Same Day,Home Office,Michael Cox,West,Oregon,Danielview,Technology,Keyboard,1013.36,5,0.2,38.71
ORD-3096,2024-10-29,Second Class,Corporate,Tracey Maldonado,East,Pennsylvania,South Glennmouth,Furniture,Table,4991.68,8,0.0,350.94
ORD-3097,2024-08-16,Same Day,Corporate,Michael Richards,East,Pennsylvania,North Jeremyborough,Furniture,Desk,2068.72,1,0.4,-475.27
ORD-3098,2025-12-22,Standard Class,Consumer,Vanessa Bailey,East,New York,Richardtown,Technology,Tablet,4551.89,10,0.3,-253.44
ORD-3099,2025-12-07,First Class,Consumer,Kelli Carter,Central,Michigan,South Joanna,Furniture,Chair,702.7,5,0.1,81.43
ORD-3100,2025-01-11,First Class,Home Office,Kevin Acevedo,South,Florida,Georgeburgh,Technology,Keyboard,1316.42,2,0.5,-64.09
ORD-3101,2025-08-06,Same Day,Corporate,Deborah Snyder,West,California,Stevensonton,Furniture,Table,4209.98,9,0.4,-327.66
ORD-3102,2024-05-10,Second Class,Corporate,Jacob Fry,East,Pennsylvania,Lake George,Furniture,Table,4698.4,7,0.3,-35.23
ORD-3103,2024-05-12,First Class,Home Office,Tiffany Fox,West,Washington,Margaretmouth,Furniture,Cabinet,3041.38,10,0.4,-208.44
ORD-3104,2024-07-07,Second Class,Corporate,Jacqueline Griffin,South,Georgia,West Jamie,Furniture,Desk,717.7,1,0.2,-4.62
ORD-3105,2024-12-19,Same Day,Home Office,Rebecca Sanders,East,New York,Carsonshire,Furniture,Cabinet,2020.87,8,0.4,148.31
ORD-3106,2025-05-03,Same Day,Home Office,George Shelton,East,Pennsylvania,Lake Michellechester,Office Supplies,Notebook,3966.07,9,0.1,153.66
ORD-3107,2024-09-17,Second Class,Consumer,William Bailey,Central,Michigan,Vernonland,Furniture,Cabinet,3074.03,6,0.3,-88.43
ORD-3108,2025-09-05,Standard Class,Consumer,Danny Ray,South,Georgia,Christophertown,Technology,Laptop,1670.48,10,0.4,-129.87
ORD-3109,2025-11-05,Same Day,Corporate,Bethany Acevedo,East,Massachusetts,Shieldsland,Technology,Laptop,71.87,2,0.2,0.44
ORD-3110,2024-02-04,First Class,Home Office,Maria Mills,East,Pennsylvania,Rachelfurt,Office Supplies,Paper,4785.09,5,0.5,215.17
ORD-3111,2025-10-12,Same Day,Consumer,Anthony Mullen,West,California,Thompsonmouth,Furniture,Chair,132.58,9,0.4,7.61
ORD-3112,2025-11-14,Second Class,Corporate,Daniel Fernandez,West,Oregon,North Barbara,Office Supplies,Notebook,2202.15,6,0.5,-4.39
ORD-3113,2025-08-06,Same Day,Corporate,Michael Randall,West,Washington,Leeland,Office Supplies,Pen,325.28,3,0.1,32.62
ORD-3114,2025-08-05,Standard Class,Home Office,Brandy Jackson,Central,Michigan,West Karen,Technology,Tablet,4719.22,9,0.4,-705.62
ORD-3115,2024-01-03,Same Day,Home Office,Krista Duncan,South,Florida,North Christy,Office Supplies,Pen,4402.77,2,0.3,486.24
ORD-3116,2025-10-19,First Class,Consumer,Taylor Harris,Central,Ohio,Williamsberg,Technology,Tablet,2181.54,6,0.3,-238.6
ORD-3117,2024-07-17,Same Day,Home Office,Jamie Turner,South,Texas,Sextonside,Furniture,Cabinet,1325.26,3,0.2,76.44
ORD-3118,2025-05-23,First Class,Consumer,Chase Juarez,South,Florida,Cookport,Technology,Laptop,306.56,8,0.3,2.63
ORD-3119,2025-09-28,Standard Class,Home Office,John Garza,East,Massachusetts,South Michelle,Technology,Tablet,3820.89,3,0.0,331.09
ORD-3120,2024-10-27,First Class,Corporate,Dr. Jason Carson,East,Pennsylvania,East Paul,Furniture,Desk,1089.34,1,0.1,101.89
ORD-3121,2025-07-01,Same Day,Consumer,David Chavez,Central,Ohio,Huntfort,Office Supplies,Notebook,50.42,5,0.3,0.9
ORD-3122,2025-09-14,Standard Class,Corporate,Ashley Hammond,East,Massachusetts,North Jasonton,Technology,Laptop,3474.55,8,0.3,-241.8
ORD-3123,2024-12-21,Standard Class,Corporate,Casey Osborn,West,Oregon,Lake Jeffreyside,Office Supplies,Printer Ink,494.65,4,0.5,-84.02
ORD-3124,2024-12-18,First Class,Home Office,Brandon Hernandez,South,Florida,North Gregorymouth,Technology,Monitor,233.35,2,0.4,10.87
ORD-3125,2025-02-05,First Class,Consumer,Michael Peterson,West,Oregon,Michelefurt,Office Supplies,Paper,1638.76,8,0.2,-29.96
ORD-3126,2024-01-13,First Class,Corporate,Mathew Black,West,Washington,Huffmanmouth,Technology,Keyboard,4115.23,1,0.0,499.03
ORD-3127,2024-06-02,Second Class,Consumer,Brenda Wright,South,Texas,Andersenland,Office Supplies,Printer Ink,4924.32,4,0.4,147.42
ORD-3128,2025-01-15,Same Day,Home Office,Krista Spencer,West,Oregon,Lake Shelleyfurt,Technology,Tablet,1943.96,3,0.5,119.13
ORD-3129,2024-06-10,First Class,Consumer,Sherry Levy,South,Georgia,North Kimberly,Office Supplies,Paper,3317.35,9,0.4,-401.09
ORD-3130,2025-03-03,Second Class,Consumer,Jake Munoz,Central,Ohio,Lake Nancyborough,Office Supplies,Stapler,3561.01,4,0.1,676.74
ORD-3131,2025-03-18,Same Day,Consumer,Stephanie Turner MD,West,California,New Samanthafort,Office Supplies,Stapler,1534.91,1,0.4,-29.21
ORD-3132,2025-12-10,First Class,Consumer,Courtney Lane,Central,Illinois,South Kelseyhaven,Office Supplies,Pen,253.08,2,0.4,31.02
ORD-3133,2025-07-20,First Class,Home Office,Daniel Wells,West,California,Tamaraview,Technology,Phone,4063.25,7,0.0,300.93
ORD-3134,2024-10-29,Same Day,Home Office,Anna Carter,West,Washington,Josephfort,Technology,Keyboard,1242.8,2,0.0,246.7
ORD-3135,2024-10-06,First Class,Home Office,Rick Contreras,East,New York,Parsonsstad,Technology,Monitor,1168.16,8,0.5,-223.67
ORD-3136,2024-03-06,First Class,Corporate,Terry Salinas,South,Florida,Cartertown,Furniture,Chair,4324.54,3,0.5,648.13
ORD-3137,2025-01-31,Same Day,Consumer,Richard Dennis,West,Oregon,Cindyside,Office Supplies,Printer Ink,3659.51,10,0.2,73.87
ORD-3138,2024-01-14,Second Class,Home Office,Todd Walters,Central,Illinois,Wolfehaven,Technology,Monitor,3530.46,10,0.3,548.34
ORD-3139,2025-04-04,Standard Class,Consumer,Erin Castro,Central,Illinois,Lake Julie,Office Supplies,Notebook,1540.97,3,0.2,99.97
ORD-3140,2024-09-01,Same Day,Consumer,Sarah Barry,Central,Michigan,Port Becky,Furniture,Chair,1686.69,1,0.3,-37.44
ORD-3141,2024-01-09,Standard Class,Consumer,Justin Porter,South,Texas,Hunterchester,Technology,Tablet,4441.14,2,0.5,126.69
ORD-3142,2024-01-30,Second Class,Corporate,Bryce Kemp,East,Pennsylvania,Caldwellshire,Technology,Tablet,635.41,3,0.0,159.73
ORD-3143,2025-12-13,First Class,Consumer,Scott Mathews,East,New York,Williamsonstad,Office Supplies,Printer Ink,1727.88,4,0.3,132.92
ORD-3144,2024-02-14,Second Class,Corporate,Michael Clark,West,Oregon,Orozcoville,Office Supplies,Pen,4847.42,1,0.0,997.7
ORD-3145,2024-11-22,First Class,Home Office,Judith Acosta,South,Florida,Jeremytown,Furniture,Table,1326.06,5,0.5,74.94
ORD-3146,2024-05-03,Same Day,Corporate,James Rivera,South,Georgia,West Joseph,Furniture,Table,1164.39,2,0.0,220.49
ORD-3147,2024-06-20,First Class,Consumer,Rebecca Olson,South,Georgia,Jordanbury,Technology,Monitor,4437.26,5,0.2,269.77
ORD-3148,2025-02-22,Standard Class,Corporate,Jennifer Solomon,West,Washington,New Georgefurt,Office Supplies,Stapler,309.05,7,0.3,-56.09
ORD-3149,2025-03-07,Same Day,Consumer,Alyssa Adams,East,Massachusetts,North Brandonberg,Office Supplies,Stapler,200.89,1,0.2,9.12
ORD-3150,2025-11-28,Standard Class,Consumer,Theodore Lewis,East,New York,Port Jeffreybury,Furniture,Chair,1861.56,6,0.0,126.12
ORD-3151,2025-03-26,Standard Class,Corporate,Jenny Garcia,Central,Illinois,New Joshua,Office Supplies,Paper,2144.64,2,0.2,159.11
ORD-3152,2024-09-28,Standard Class,Home Office,Lynn Phillips,East,New York,Jacquelinestad,Furniture,Table,421.51,4,0.4,-23.0
ORD-3153,2025-08-20,Standard Class,Corporate,Erika Rogers,Central,Ohio,Lake Jane,Office Supplies,Printer Ink,1108.28,6,0.5,-100.44
ORD-3154,2024-11-03,Same Day,Home Office,Lindsey Duran,Central,Illinois,Simpsonshire,Office Supplies,Paper,3804.43,9,0.5,-96.87
ORD-3155,2025-09-13,Same Day,Corporate,Valerie Stuart,East,Massachusetts,Keithhaven,Furniture,Cabinet,4431.61,9,0.1,263.09
ORD-3156,2025-12-11,Same Day,Corporate,Theresa Hall,Central,Ohio,Port John,Office Supplies,Paper,1902.56,8,0.0,462.32
ORD-3157,2025-01-03,Same Day,Corporate,Sara Hill,West,Oregon,Lake Kaitlynfurt,Furniture,Desk,4284.92,2,0.4,44.02
ORD-3158,2024-05-16,Second Class,Home Office,Jennifer Singleton MD,East,New York,Martinland,Technology,Phone,3466.51,10,0.5,-575.7
ORD-3159,2025-02-08,Same Day,Corporate,Jennifer Villa,Central,Ohio,Wilsonmouth,Furniture,Chair,970.91,9,0.1,62.87
ORD-3160,2025-07-01,First Class,Home Office,Nicholas Andrews,East,Massachusetts,Christianside,Technology,Keyboard,2393.32,4,0.4,394.88
ORD-3161,2024-01-01,Standard Class,Corporate,Connor Jackson,East,New York,Deniseport,Technology,Phone,3445.75,1,0.4,-592.04
ORD-3162,2024-03-13,Second Class,Home Office,Ashley Moody,East,New York,New Allenborough,Technology,Tablet,1430.56,3,0.1,344.34
ORD-3163,2024-05-09,Same Day,Consumer,Jason Miller,West,Oregon,Hubbardberg,Furniture,Table,4108.4,2,0.2,566.47
ORD-3164,2024-05-07,Standard Class,Consumer,Allison Velez,Central,Ohio,West Aprilstad,Furniture,Bookshelf,3464.14,10,0.0,347.92
ORD-3165,2024-06-03,Second Class,Corporate,Kathy Sawyer,Central,Ohio,East Christopherport,Technology,Phone,3383.5,3,0.3,364.66
ORD-3166,2024-02-04,Same Day,Corporate,Edward Hall,Central,Ohio,Janetton,Furniture,Desk,1058.57,2,0.3,127.61
ORD-3167,2024-08-31,Same Day,Consumer,Lori Moody,South,Georgia,Cookbury,Furniture,Chair,4631.29,8,0.0,471.62
ORD-3168,2024-02-08,Same Day,Home Office,Charles Gregory,South,Georgia,Audreyside,Furniture,Desk,3138.33,5,0.1,572.6
ORD-3169,2025-04-29,First Class,Home Office,Mr. Lawrence Patterson,South,Georgia,South Kathryn,Technology,Phone,4494.14,5,0.0,983.54
ORD-3170,2024-06-12,Standard Class,Consumer,Joseph Lowe,East,Massachusetts,West Lisa,Furniture,Cabinet,731.71,10,0.0,190.58
ORD-3171,2025-02-17,First Class,Corporate,Scott Martinez,East,Pennsylvania,East Tiffanymouth,Furniture,Desk,4034.01,6,0.5,-327.3
ORD-3172,2025-06-19,Second Class,Home Office,Maria Washington,West,Washington,Rebeccafurt,Office Supplies,Stapler,1372.97,10,0.3,156.28
ORD-3173,2025-06-02,Same Day,Consumer,Kathryn Hall,Central,Michigan,South Kevinmouth,Office Supplies,Notebook,3554.93,10,0.0,406.76
ORD-3174,2025-03-22,First Class,Consumer,Luke Martin,South,Florida,East Jacqueline,Technology,Monitor,3006.22,4,0.1,569.32
ORD-3175,2025-07-15,Standard Class,Home Office,Jeffrey Collier,East,New York,Lake Rebecca,Office Supplies,Pen,4878.03,5,0.3,-13.63
ORD-3176,2024-03-15,Second Class,Home Office,Deanna Horne,West,Washington,New Stephanie,Office Supplies,Printer Ink,2833.81,6,0.1,262.48
ORD-3177,2024-11-07,Same Day,Corporate,Anthony Stephens,Central,Ohio,West Laurie,Office Supplies,Pen,730.48,4,0.4,32.34
ORD-3178,2025-06-09,Second Class,Consumer,Robert Pham,East,Pennsylvania,Lake Johnshire,Technology,Monitor,2018.57,8,0.5,-144.34
ORD-3179,2024-10-24,Standard Class,Corporate,Melissa Hill,East,Massachusetts,Port Lori,Office Supplies,Notebook,3262.21,1,0.2,187.94
ORD-3180,2025-01-13,Same Day,Corporate,Samuel Perry,West,Washington,Millerchester,Office Supplies,Paper,4937.88,4,0.5,-206.53
ORD-3181,2025-06-11,Same Day,Home Office,Kathleen Neal,Central,Michigan,Hallburgh,Office Supplies,Notebook,2705.58,5,0.3,-341.38
ORD-3182,2024-01-04,Same Day,Consumer,Trevor Garcia,Central,Michigan,East Elizabethfurt,Furniture,Bookshelf,3886.47,7,0.1,848.82
ORD-3183,2025-01-28,Same Day,Consumer,Yvette Barber,East,Massachusetts,Andrewston,Technology,Laptop,4205.08,1,0.4,378.0
ORD-3184,2024-10-11,First Class,Corporate,Karen Morgan,West,California,Davidbury,Furniture,Table,1813.83,6,0.5,-162.46
ORD-3185,2025-04-26,Same Day,Corporate,Clinton Coleman,Central,Ohio,North Tarachester,Furniture,Table,4447.91,6,0.0,1324.59
ORD-3186,2025-06-27,Second Class,Corporate,Jennifer Wagner,West,California,Samuelmouth,Technology,Keyboard,2642.69,6,0.4,177.44
ORD-3187,2024-09-19,First Class,Corporate,Joshua Rodriguez,West,Washington,Hicksberg,Technology,Keyboard,1943.94,5,0.2,30.35
ORD-3188,2024-07-25,Second Class,Home Office,Dawn Blake,West,Oregon,Lake Preston,Office Supplies,Notebook,2387.93,5,0.0,205.2
ORD-3189,2024-03-06,Same Day,Consumer,Robert Weaver,Central,Michigan,South Ashley,Furniture,Chair,2587.17,4,0.2,287.37
ORD-3190,2025-10-20,Same Day,Consumer,Evan Wallace,East,Massachusetts,Lake Holly,Technology,Laptop,4415.39,5,0.2,101.6
ORD-3191,2025-09-15,First Class,Home Office,Willie Davidson,East,New York,New Jennamouth,Office Supplies,Printer Ink,3670.04,9,0.4,368.36
ORD-3192,2025-09-02,Same Day,Home Office,Emma Harrison,West,California,Patelstad,Furniture,Bookshelf,109.97,7,0.5,-23.72
ORD-3193,2025-09-16,First Class,Home Office,Greg Smith,Central,Illinois,Courtneyville,Furniture,Table,4950.66,9,0.2,-30.35
ORD-3194,2025-06-05,Standard Class,Home Office,Mason Henson,West,Washington,Reyesside,Furniture,Chair,2346.99,6,0.3,209.73
ORD-3195,2025-07-15,Standard Class,Consumer,Amanda Johnson,South,Florida,Devinview,Office Supplies,Pen,2886.53,1,0.2,233.14
ORD-3196,2024-08-26,Standard Class,Corporate,Carlos Mann,Central,Illinois,East Monique,Technology,Tablet,1292.32,3,0.5,-115.02
ORD-3197,2024-02-11,Second Class,Consumer,Stephanie Calderon,East,Massachusetts,South Anneville,Office Supplies,Printer Ink,3072.09,1,0.3,-56.49
ORD-3198,2024-04-26,First Class,Consumer,Joseph Hernandez,Central,Michigan,Port Julie,Furniture,Cabinet,1464.23,7,0.3,21.8
ORD-3199,2024-05-12,First Class,Home Office,Justin Lopez,Central,Michigan,Port Margaretfurt,Furniture,Bookshelf,3622.09,4,0.0,634.64
ORD-3200,2024-06-21,Same Day,Consumer,James Mcpherson,Central,Michigan,Lake Davidville,Office Supplies,Printer Ink,574.8,7,0.1,25.97
ORD-3201,2024-10-26,Second Class,Consumer,Madison Delgado,South,Georgia,Pughberg,Office Supplies,Stapler,3596.34,5,0.1,339.83
ORD-3202,2025-11-28,Standard Class,Corporate,Luke Olsen,Central,Illinois,Harperville,Office Supplies,Paper,1950.55,3,0.4,-406.84
ORD-3203,2025-01-05,First Class,Home Office,Karen Daniels,West,Oregon,Lake Brendastad,Technology,Keyboard,2727.37,3,0.2,268.3
ORD-3204,2025-04-16,Second Class,Consumer,Raymond Marquez,South,Florida,West Christina,Office Supplies,Notebook,2988.91,1,0.3,536.69
ORD-3205,2024-08-21,Same Day,Home Office,David Arnold,Central,Illinois,South Brendachester,Furniture,Bookshelf,2537.81,10,0.0,749.1
ORD-3206,2024-02-26,First Class,Corporate,Emily Murphy,West,California,East Thomasbury,Office Supplies,Stapler,1615.97,5,0.5,-170.95
ORD-3207,2025-08-30,Standard Class,Home Office,Sara Cross,Central,Michigan,East Martin,Furniture,Table,399.48,8,0.3,23.01
ORD-3208,2025-09-08,Standard Class,Home Office,James Wilcox,West,Washington,Port Nicolehaven,Office Supplies,Pen,2340.71,2,0.2,274.68
ORD-3209,2025-06-01,First Class,Home Office,Paula King,South,Florida,Jasonville,Office Supplies,Notebook,3822.42,7,0.1,375.56
ORD-3210,2024-06-03,Second Class,Home Office,Nicole Johnson,Central,Ohio,Lopezborough,Technology,Tablet,163.13,3,0.0,36.1
ORD-3211,2024-03-31,Standard Class,Consumer,Ellen Hoffman,Central,Michigan,Sarastad,Technology,Phone,616.86,10,0.0,128.31
ORD-3212,2025-02-15,Same Day,Home Office,Ricky Jackson,Central,Michigan,New Derekbury,Technology,Tablet,3846.73,1,0.5,595.35
ORD-3213,2024-05-27,Same Day,Home Office,Ryan Larsen,West,California,Melissabury,Technology,Keyboard,2951.38,4,0.3,232.36
ORD-3214,2024-02-17,Second Class,Home Office,Connie Stewart,East,New York,Washingtonberg,Furniture,Bookshelf,3330.63,7,0.5,-814.97
ORD-3215,2024-08-18,Second Class,Corporate,David Allen,South,Texas,East Michael,Furniture,Cabinet,1673.12,9,0.4,-85.35
